timestamp,dhi,timeofday,dayofweek,temp,cloud
datetime,int,int,int,int,int
T,,,,,
2019-11-16T00:00:00Z,129,120,3,26.7,10.6
2019-11-16T01:00:00Z,162,180,3,27.9,3
2019-11-16T02:00:00Z,204,240,3,28.9,4.8
2019-11-16T03:00:00Z,211,300,3,29.9,3.9
2019-11-16T04:00:00Z,187,360,3,30.4,1.5
2019-11-16T05:00:00Z,393,420,3,30.7,22.3
2019-11-16T06:00:00Z,214,480,3,31.1,6.5
2019-11-16T07:00:00Z,175,540,3,31.2,6.2
2019-11-16T08:00:00Z,138,600,3,30.8,5.9
2019-11-16T09:00:00Z,66,660,3,29.9,1.6
2019-11-16T10:00:00Z,7,720,3,28.7,24.4
2019-11-16T11:00:00Z,0,780,3,27.9,24.1
2019-11-16T12:00:00Z,0,840,3,27.5,0
2019-11-16T13:00:00Z,0,900,3,27.2,0
2019-11-16T14:00:00Z,0,960,3,26.9,0
2019-11-16T15:00:00Z,0,1020,3,26.6,1.8
2019-11-16T16:00:00Z,0,1080,3,26.3,35.3
2019-11-16T17:00:00Z,0,1140,3,26,30.9
2019-11-16T18:00:00Z,0,1200,3,25.8,30.9
2019-11-16T19:00:00Z,0,1260,3,25.6,30.6
2019-11-16T20:00:00Z,0,0,3,25.5,30.8
2019-11-16T21:00:00Z,0,60,3,25.4,31.3
2019-11-16T22:00:00Z,1,120,3,25.2,28.3
2019-11-16T23:00:00Z,46,180,3,25.3,8
2019-11-17T00:00:00Z,112,240,3,26.2,0
2019-11-17T01:00:00Z,143,300,3,27.3,0.3
2019-11-17T02:00:00Z,271,360,4,28.4,11.9
2019-11-17T03:00:00Z,397,420,4,29.3,27.8
2019-11-17T04:00:00Z,328,480,4,30,59.5
2019-11-17T05:00:00Z,415,540,4,30.4,41.4
2019-11-17T06:00:00Z,313,600,4,30.7,43
2019-11-17T07:00:00Z,159,660,4,30.5,3.4
2019-11-17T08:00:00Z,112,720,4,29.9,1.1
2019-11-17T09:00:00Z,76,780,4,28.9,10.7
2019-11-17T10:00:00Z,7,840,4,28,17.8
2019-11-17T11:00:00Z,0,900,4,27.4,22.1
2019-11-17T12:00:00Z,0,960,4,27.2,31.3
2019-11-17T13:00:00Z,0,1020,4,27.1,30.4
2019-11-17T14:00:00Z,0,1080,4,26.9,31.1
2019-11-17T15:00:00Z,0,1140,4,26.6,32
2019-11-17T16:00:00Z,0,1200,4,26.4,30.2
2019-11-17T17:00:00Z,0,1260,4,26.2,30
2019-11-17T18:00:00Z,0,0,4,26,30.2
2019-11-17T19:00:00Z,0,60,4,25.9,36.9
2019-11-17T20:00:00Z,0,120,4,25.7,38.6
2019-11-17T21:00:00Z,0,180,4,25.6,40.6
2019-11-17T22:00:00Z,1,240,4,25.6,39.7
2019-11-17T23:00:00Z,43,300,4,25.8,34.5
2019-11-18T00:00:00Z,138,360,4,26.8,14.4
2019-11-18T01:00:00Z,246,420,4,28,17.8
2019-11-18T02:00:00Z,211,480,4,28.8,6.1
2019-11-18T03:00:00Z,167,540,4,29.5,0.1
2019-11-18T04:00:00Z,280,600,4,30,9.3
2019-11-18T05:00:00Z,300,660,4,30.2,12
2019-11-18T06:00:00Z,208,720,4,30.3,5.6
2019-11-18T07:00:00Z,165,780,4,29.9,5.2
2019-11-18T08:00:00Z,166,840,4,29.4,17.3
2019-11-18T09:00:00Z,82,900,4,28.7,35.1
2019-11-18T10:00:00Z,7,960,4,28,0.8
2019-11-18T11:00:00Z,0,1020,4,27.6,5.8
2019-11-18T12:00:00Z,0,1080,4,27.2,20.8
2019-11-18T13:00:00Z,0,1140,4,26.7,0.2
2019-11-18T14:00:00Z,0,1200,4,26.4,0
2019-11-18T15:00:00Z,0,1260,4,26.1,1.1
2019-11-18T16:00:00Z,0,0,4,25.7,29.7
2019-11-18T17:00:00Z,0,60,4,25.4,30
2019-11-18T18:00:00Z,0,120,4,25.3,30
2019-11-18T19:00:00Z,0,180,4,25.1,30
2019-11-18T20:00:00Z,0,240,4,25,35.7
2019-11-18T21:00:00Z,0,300,4,24.9,18.3
2019-11-18T22:00:00Z,1,360,4,24.9,29.7
2019-11-18T23:00:00Z,46,420,4,25.1,20.5
2019-11-19T00:00:00Z,136,480,4,26.1,9.2
2019-11-19T01:00:00Z,189,540,4,27.4,7.1
2019-11-19T02:00:00Z,265,600,5,28.6,11.8
2019-11-19T03:00:00Z,372,660,5,29.6,19.7
2019-11-19T04:00:00Z,418,720,5,30.2,36.3
2019-11-19T05:00:00Z,385,780,5,30.3,26.2
2019-11-19T06:00:00Z,325,840,5,30.3,26
2019-11-19T07:00:00Z,216,900,5,30.4,12
2019-11-19T08:00:00Z,115,960,5,30.1,1.8
2019-11-19T09:00:00Z,66,1020,5,29.4,1.6
2019-11-19T10:00:00Z,7,1080,5,28.4,0.1
2019-11-19T11:00:00Z,0,1140,5,27.6,0
2019-11-19T12:00:00Z,0,1200,5,27.1,0
2019-11-19T13:00:00Z,0,1260,5,26.8,0
2019-11-19T14:00:00Z,0,0,5,26.7,0
2019-11-19T15:00:00Z,0,60,5,26.7,1.1
2019-11-19T16:00:00Z,0,120,5,26.4,30.7
2019-11-19T17:00:00Z,0,180,5,26,30.5
2019-11-19T18:00:00Z,0,240,5,25.6,29.4
2019-11-19T19:00:00Z,0,300,5,25.3,0.3
2019-11-19T20:00:00Z,0,360,5,25.1,0
2019-11-19T21:00:00Z,0,420,5,25,1.2
2019-11-19T22:00:00Z,1,480,5,24.8,32
2019-11-19T23:00:00Z,44,540,5,25.1,14.6
2019-11-20T00:00:00Z,111,600,5,26.1,0
2019-11-20T01:00:00Z,139,660,5,27.2,0
2019-11-20T02:00:00Z,215,720,5,28.3,6
2019-11-20T03:00:00Z,287,780,5,29.3,11.5
2019-11-20T04:00:00Z,289,840,5,29.8,10.6
2019-11-20T05:00:00Z,323,900,5,30.3,15.5
2019-11-20T06:00:00Z,265,960,5,30.6,11.5
2019-11-20T07:00:00Z,226,1020,5,30.4,14.3
2019-11-20T08:00:00Z,184,1080,5,29.6,42.7
2019-11-20T09:00:00Z,70,1140,5,28.6,43.7
2019-11-20T10:00:00Z,7,1200,5,27.9,1.5
2019-11-20T11:00:00Z,0,1260,5,27.7,0
2019-11-20T12:00:00Z,0,0,5,27.4,0
2019-11-20T13:00:00Z,0,60,5,27.1,0
2019-11-20T14:00:00Z,0,120,5,26.8,0
2019-11-20T15:00:00Z,0,180,5,26.7,1.1
2019-11-20T16:00:00Z,0,240,5,26.5,30.3
2019-11-20T17:00:00Z,0,300,5,26.2,30.8
2019-11-20T18:00:00Z,0,360,5,26,30.7
2019-11-20T19:00:00Z,0,420,5,25.9,29.8
2019-11-20T20:00:00Z,0,480,5,25.9,29.1
2019-11-20T21:00:00Z,0,540,5,25.7,28.1
2019-11-20T22:00:00Z,1,600,5,25.5,0.3
2019-11-20T23:00:00Z,45,660,5,25.3,14.9
2019-11-21T00:00:00Z,157,720,5,25.7,29.3
2019-11-21T01:00:00Z,255,780,5,26.4,23.5
2019-11-21T02:00:00Z,331,840,6,27.3,22
2019-11-21T03:00:00Z,367,900,6,28.9,19.5
2019-11-21T04:00:00Z,428,960,6,30.2,28.2
2019-11-21T05:00:00Z,418,1020,6,30.7,42.9
2019-11-21T06:00:00Z,347,1080,6,30.3,48.4
2019-11-21T07:00:00Z,248,1140,6,29.7,54.3
2019-11-21T08:00:00Z,145,1200,6,29.4,58.6
2019-11-21T09:00:00Z,59,1260,6,28.8,54.9
2019-11-21T10:00:00Z,6,0,6,28,39.9
2019-11-21T11:00:00Z,0,60,6,27.2,35.4
2019-11-21T12:00:00Z,0,120,6,26.7,40.6
2019-11-21T13:00:00Z,0,180,6,26.5,30.9
2019-11-21T14:00:00Z,0,240,6,26.3,35.2
2019-11-21T15:00:00Z,0,300,6,26.1,30.7
2019-11-21T16:00:00Z,0,360,6,25.8,28
2019-11-21T17:00:00Z,0,420,6,25.5,30.7
2019-11-21T18:00:00Z,0,480,6,25.3,29.5
2019-11-21T19:00:00Z,0,540,6,25.1,0.3
2019-11-21T20:00:00Z,0,600,6,25,0
2019-11-21T21:00:00Z,0,660,6,24.9,0.6
2019-11-21T22:00:00Z,1,720,6,24.9,19.8
2019-11-21T23:00:00Z,26,780,6,25.2,47.4
2019-11-22T00:00:00Z,62,840,6,26.2,77.1
2019-11-22T01:00:00Z,94,900,6,27.5,81.1
2019-11-22T02:00:00Z,286,960,6,28.8,55.2
2019-11-22T03:00:00Z,401,1020,6,30,42.5
2019-11-22T04:00:00Z,414,1080,6,30.6,43.5
2019-11-22T05:00:00Z,341,1140,6,30.8,55.3
2019-11-22T06:00:00Z,179,1200,6,30.7,75.2
2019-11-22T07:00:00Z,186,1260,6,30.3,66.5
2019-11-22T08:00:00Z,104,0,6,29.8,71.4
2019-11-22T09:00:00Z,37,60,6,29.2,73.4
2019-11-22T10:00:00Z,6,120,6,28.3,29.1
2019-11-22T11:00:00Z,0,180,6,27.3,21.9
2019-11-22T12:00:00Z,0,240,6,26.6,31
2019-11-22T13:00:00Z,0,300,6,26.3,32.6
2019-11-22T14:00:00Z,0,360,6,26.1,30.8
2019-11-22T15:00:00Z,0,420,6,25.9,26.5
2019-11-22T16:00:00Z,0,480,6,25.8,57.7
2019-11-22T17:00:00Z,0,540,6,25.7,61.5
2019-11-22T18:00:00Z,0,600,6,25.6,59.1
2019-11-22T19:00:00Z,0,660,6,25.4,29.6
2019-11-22T20:00:00Z,0,720,6,25.3,35
2019-11-22T21:00:00Z,0,780,6,25.1,18.4
2019-11-22T22:00:00Z,1,840,6,25,0.2
2019-11-22T23:00:00Z,41,900,6,25.3,18.4
2019-11-23T00:00:00Z,119,960,6,26.3,13.3
2019-11-23T01:00:00Z,155,1020,6,27.8,2.8
2019-11-23T02:00:00Z,255,1080,0,29.1,12.4
2019-11-23T03:00:00Z,381,1140,0,30.2,44.1
2019-11-23T04:00:00Z,307,1200,0,30.9,32.7
2019-11-23T05:00:00Z,355,1260,0,31.3,19.8
2019-11-23T06:00:00Z,307,0,0,31.5,54.8
2019-11-23T07:00:00Z,253,60,0,31.4,32.1
2019-11-23T08:00:00Z,106,120,0,30.8,0.9
2019-11-23T09:00:00Z,78,180,0,29.8,16.1
2019-11-23T10:00:00Z,7,240,0,28.6,0.3
2019-11-23T11:00:00Z,0,300,0,27.8,0
2019-11-23T12:00:00Z,0,360,0,27.1,0
2019-11-23T13:00:00Z,0,420,0,26.7,0
2019-11-23T14:00:00Z,0,480,0,26.5,0
2019-11-23T15:00:00Z,0,540,0,26.3,0
2019-11-23T16:00:00Z,0,600,0,26.1,0
2019-11-23T17:00:00Z,0,660,0,25.9,0
2019-11-23T18:00:00Z,0,720,0,25.7,0
2019-11-23T19:00:00Z,0,780,0,25.5,0
2019-11-23T20:00:00Z,0,840,0,25.4,0
2019-11-23T21:00:00Z,0,900,0,25.3,0
2019-11-23T22:00:00Z,1,960,0,25.3,0
2019-11-23T23:00:00Z,42,1020,0,25.6,7
2019-11-24T00:00:00Z,116,1080,0,26.6,2.6
2019-11-24T01:00:00Z,171,1140,0,27.9,5.7
2019-11-24T02:00:00Z,203,1200,0,29.2,5.3
2019-11-24T03:00:00Z,325,1260,0,30.3,20.2
2019-11-24T04:00:00Z,413,0,0,30.9,42.4
2019-11-24T05:00:00Z,337,60,0,31.1,23.4
2019-11-24T06:00:00Z,203,120,0,31.2,6
2019-11-24T07:00:00Z,226,180,0,31.1,53.4
2019-11-24T08:00:00Z,176,240,0,30.4,45.5
2019-11-24T09:00:00Z,84,300,0,29.4,24.8
2019-11-24T10:00:00Z,7,360,0,28.2,0.5
2019-11-24T11:00:00Z,0,420,0,27.4,0
2019-11-24T12:00:00Z,0,480,0,27,0
2019-11-24T13:00:00Z,0,540,0,26.8,0
2019-11-24T14:00:00Z,0,600,0,26.6,0
2019-11-24T15:00:00Z,0,660,0,26.4,0
2019-11-24T16:00:00Z,0,720,0,26.4,0
2019-11-24T17:00:00Z,0,780,0,26.3,0
2019-11-24T18:00:00Z,0,840,0,26.1,0
2019-11-24T19:00:00Z,0,900,0,25.8,0
2019-11-24T20:00:00Z,0,960,0,25.5,0
2019-11-24T21:00:00Z,0,1020,0,25.2,0
2019-11-24T22:00:00Z,1,1080,0,25.1,0
2019-11-24T23:00:00Z,40,1140,0,25.3,0.9
2019-11-25T00:00:00Z,106,1200,0,26.4,0
2019-11-25T01:00:00Z,136,1260,0,27.7,0
2019-11-25T02:00:00Z,188,0,1,29.3,3.6
2019-11-25T03:00:00Z,298,60,1,30.6,48.3
2019-11-25T04:00:00Z,395,120,1,31,36.9
2019-11-25T05:00:00Z,353,180,1,31,19.2
2019-11-25T06:00:00Z,326,240,1,30.8,48.9
2019-11-25T07:00:00Z,192,300,1,30.5,56.8
2019-11-25T08:00:00Z,167,360,1,30,19
2019-11-25T09:00:00Z,77,420,1,29,39.1
2019-11-25T10:00:00Z,7,480,1,27.8,1.1
2019-11-25T11:00:00Z,0,540,1,27,0
2019-11-25T12:00:00Z,0,600,1,26.6,0
2019-11-25T13:00:00Z,0,660,1,26.4,0
2019-11-25T14:00:00Z,0,720,1,26.4,0
2019-11-25T15:00:00Z,0,780,1,26.5,1.1
2019-11-25T16:00:00Z,0,840,1,26.5,30.7
2019-11-25T17:00:00Z,0,900,1,26.5,30.7
2019-11-25T18:00:00Z,0,960,1,26.6,30.7
2019-11-25T19:00:00Z,0,1020,1,26.4,30.7
2019-11-25T20:00:00Z,0,1080,1,26.2,31.9
2019-11-25T21:00:00Z,0,1140,1,26,33.1
2019-11-25T22:00:00Z,0,1200,1,25.7,45.9
2019-11-25T23:00:00Z,36,1260,1,25.7,44.8
2019-11-26T00:00:00Z,135,0,1,26.2,34.3
2019-11-26T01:00:00Z,243,60,1,26.6,31.7
2019-11-26T02:00:00Z,254,120,1,27.5,46.5
2019-11-26T03:00:00Z,214,180,1,28.9,4.6
2019-11-26T04:00:00Z,358,240,1,29.3,19
2019-11-26T05:00:00Z,373,300,1,29,48.9
2019-11-26T06:00:00Z,248,360,1,29.3,64.2
2019-11-26T07:00:00Z,246,420,1,29.5,43.7
2019-11-26T08:00:00Z,153,480,1,29,17.6
2019-11-26T09:00:00Z,84,540,1,28.2,23.9
2019-11-26T10:00:00Z,7,600,1,27.2,0.1
2019-11-26T11:00:00Z,0,660,1,26.6,0
2019-11-26T12:00:00Z,0,720,1,26.3,0
2019-11-26T13:00:00Z,0,780,1,26.2,0
2019-11-26T14:00:00Z,0,840,1,26,0
2019-11-26T15:00:00Z,0,900,1,25.8,0
2019-11-26T16:00:00Z,0,960,1,25.7,0
2019-11-26T17:00:00Z,0,1020,1,25.7,0
2019-11-26T18:00:00Z,0,1080,1,25.8,0
2019-11-26T19:00:00Z,0,1140,1,25.8,0
2019-11-26T20:00:00Z,0,1200,1,25.5,0
2019-11-26T21:00:00Z,0,1260,1,25.1,0
2019-11-26T22:00:00Z,1,0,1,25,0.9
2019-11-26T23:00:00Z,39,60,1,25.2,1
2019-11-27T00:00:00Z,128,120,1,25.8,22.6
2019-11-27T01:00:00Z,179,180,1,26.9,36.2
2019-11-27T02:00:00Z,182,240,2,28,4.4
2019-11-27T03:00:00Z,221,300,2,29.3,5.4
2019-11-27T04:00:00Z,332,360,2,30,18.6
2019-11-27T05:00:00Z,327,420,2,30.2,23.9
2019-11-27T06:00:00Z,285,480,2,30.4,19.2
2019-11-27T07:00:00Z,158,540,2,30.2,7.4
2019-11-27T08:00:00Z,134,600,2,29.7,24.7
2019-11-27T09:00:00Z,64,660,2,28.9,0.6
2019-11-27T10:00:00Z,7,720,2,27.8,0
2019-11-27T11:00:00Z,0,780,2,27,0
2019-11-27T12:00:00Z,0,840,2,26.8,0
2019-11-27T13:00:00Z,0,900,2,26.7,0
2019-11-27T14:00:00Z,0,960,2,26.6,0
2019-11-27T15:00:00Z,0,1020,2,26.4,0
2019-11-27T16:00:00Z,0,1080,2,26.2,0
2019-11-27T17:00:00Z,0,1140,2,26.1,0
2019-11-27T18:00:00Z,0,1200,2,26,0
2019-11-27T19:00:00Z,0,1260,2,25.8,0
2019-11-27T20:00:00Z,0,0,2,25.8,0
2019-11-27T21:00:00Z,0,60,2,25.9,0
2019-11-27T22:00:00Z,1,120,2,26,0
2019-11-27T23:00:00Z,40,180,2,26.2,6
2019-11-28T00:00:00Z,138,240,2,27,35.8
2019-11-28T01:00:00Z,234,300,2,28.3,45.7
2019-11-28T02:00:00Z,222,360,2,29.2,63.2
2019-11-28T03:00:00Z,410,420,2,29.6,33.7
2019-11-28T04:00:00Z,428,480,2,29.8,38.4
2019-11-28T05:00:00Z,275,540,2,29.7,11.1
2019-11-28T06:00:00Z,152,600,2,29.7,0.9
2019-11-28T07:00:00Z,182,660,2,29.5,17.8
2019-11-28T08:00:00Z,147,720,2,28.9,10.8
2019-11-28T09:00:00Z,73,780,2,28,7.8
2019-11-28T10:00:00Z,7,840,2,27.1,0.1
2019-11-28T11:00:00Z,0,900,2,26.5,0
2019-11-28T12:00:00Z,0,960,2,26.2,0
2019-11-28T13:00:00Z,0,1020,2,26.1,0
2019-11-28T14:00:00Z,0,1080,2,26.1,0
2019-11-28T15:00:00Z,0,1140,2,26.1,0
2019-11-28T16:00:00Z,0,1200,2,26.1,0
2019-11-28T17:00:00Z,0,1260,2,26,0
2019-11-28T18:00:00Z,0,0,2,25.8,0
2019-11-28T19:00:00Z,0,60,2,25.7,0
2019-11-28T20:00:00Z,0,120,2,25.6,0
2019-11-28T21:00:00Z,0,180,2,25.5,0
2019-11-28T22:00:00Z,1,240,2,25.6,0.9
2019-11-28T23:00:00Z,25,300,2,25.9,33.3
2019-11-29T00:00:00Z,100,360,2,26.4,60
2019-11-29T01:00:00Z,191,420,2,27.1,56.3
2019-11-29T02:00:00Z,302,480,3,27.7,29.8
2019-11-29T03:00:00Z,225,540,3,28.4,6.4
2019-11-29T04:00:00Z,291,600,3,28.8,14.5
2019-11-29T05:00:00Z,389,660,3,28.8,43.6
2019-11-29T06:00:00Z,309,720,3,28.5,54.6
2019-11-29T07:00:00Z,226,780,3,28.2,58.7
2019-11-29T08:00:00Z,176,840,3,27.6,45.8
2019-11-29T09:00:00Z,83,900,3,26.7,22.5
2019-11-29T10:00:00Z,7,960,3,25.8,0
2019-11-29T11:00:00Z,0,1020,3,25.3,0
2019-11-29T12:00:00Z,0,1080,3,25.1,0
2019-11-29T13:00:00Z,0,1140,3,25,0
2019-11-29T14:00:00Z,0,1200,3,24.9,0
2019-11-29T15:00:00Z,0,1260,3,24.6,0
2019-11-29T16:00:00Z,0,0,3,24.4,0
2019-11-29T17:00:00Z,0,60,3,24.2,0
2019-11-29T18:00:00Z,0,120,3,23.9,0
2019-11-29T19:00:00Z,0,180,3,23.7,0
2019-11-29T20:00:00Z,0,240,3,23.4,0
2019-11-29T21:00:00Z,0,300,3,23.1,0
2019-11-29T22:00:00Z,1,360,3,22.8,0
2019-11-29T23:00:00Z,39,420,3,23,9.3
2019-11-30T00:00:00Z,137,480,3,23.9,16
2019-11-30T01:00:00Z,186,540,3,25.3,10
2019-11-30T02:00:00Z,204,600,3,26.7,7.6
2019-11-30T03:00:00Z,201,660,3,27.9,5.5
2019-11-30T04:00:00Z,195,720,3,28.6,4.5
2019-11-30T05:00:00Z,275,780,3,29,12
2019-11-30T06:00:00Z,208,840,3,29.1,8.2
2019-11-30T07:00:00Z,125,900,3,28.8,1.8
2019-11-30T08:00:00Z,92,960,3,28.1,0
2019-11-30T09:00:00Z,63,1020,3,27,5.2
2019-11-30T10:00:00Z,7,1080,3,25.8,0.9
2019-11-30T11:00:00Z,0,1140,3,25.1,0
2019-11-30T12:00:00Z,0,1200,3,24.7,0
2019-11-30T13:00:00Z,0,1260,3,24.6,0
2019-11-30T14:00:00Z,0,0,3,24.6,0
2019-11-30T15:00:00Z,0,60,3,24.6,0
2019-11-30T16:00:00Z,0,120,3,24.7,0
2019-11-30T17:00:00Z,0,180,3,24.7,0
2019-11-30T18:00:00Z,0,240,3,24.5,0
2019-11-30T19:00:00Z,0,300,3,24.2,0
2019-11-30T20:00:00Z,0,360,3,24,0
2019-11-30T21:00:00Z,0,420,3,23.7,0
2019-11-30T22:00:00Z,1,480,3,23.3,0
2019-11-30T23:00:00Z,38,540,3,23.5,14.1
2019-12-01T00:00:00Z,136,600,3,24.5,18.9
2019-12-01T01:00:00Z,170,660,3,25.9,8.3
2019-12-01T02:00:00Z,170,720,4,27.3,4.1
2019-12-01T03:00:00Z,265,780,4,28.6,11.3
2019-12-01T04:00:00Z,375,840,4,29.4,22.7
2019-12-01T05:00:00Z,410,900,4,29.8,30.8
2019-12-01T06:00:00Z,211,960,4,29.9,8.8
2019-12-01T07:00:00Z,117,1020,4,29.7,1
2019-12-01T08:00:00Z,129,1080,4,29.1,7.3
2019-12-01T09:00:00Z,73,1140,4,28.2,13.7
2019-12-01T10:00:00Z,7,1200,4,27,2.8
2019-12-01T11:00:00Z,0,1260,4,26.1,2.5
2019-12-01T12:00:00Z,0,0,4,25.5,0
2019-12-01T13:00:00Z,0,60,4,25.1,0
2019-12-01T14:00:00Z,0,120,4,24.8,0
2019-12-01T15:00:00Z,0,180,4,24.5,0
2019-12-01T16:00:00Z,0,240,4,24.2,0
2019-12-01T17:00:00Z,0,300,4,23.8,0
2019-12-01T18:00:00Z,0,360,4,23.5,0
2019-12-01T19:00:00Z,0,420,4,23.2,0
2019-12-01T20:00:00Z,0,480,4,23,0
2019-12-01T21:00:00Z,0,540,4,22.9,0
2019-12-01T22:00:00Z,0,600,4,22.9,5.2
2019-12-01T23:00:00Z,31,660,4,23.3,32.7
2019-12-02T00:00:00Z,131,720,4,24.4,44.4
2019-12-02T01:00:00Z,218,780,4,25.8,23.2
2019-12-02T02:00:00Z,290,840,4,27,31.2
2019-12-02T03:00:00Z,365,900,4,28,24.2
2019-12-02T04:00:00Z,425,960,4,28.8,35
2019-12-02T05:00:00Z,324,1020,4,29.5,58.8
2019-12-02T06:00:00Z,326,1080,4,29.8,50.4
2019-12-02T07:00:00Z,226,1140,4,29.6,58.1
2019-12-02T08:00:00Z,118,1200,4,29.3,65.3
2019-12-02T09:00:00Z,48,1260,4,28.6,55
2019-12-02T10:00:00Z,7,0,4,27.7,28.1
2019-12-02T11:00:00Z,0,60,4,26.8,45
2019-12-02T12:00:00Z,0,120,4,26.4,59.7
2019-12-02T13:00:00Z,0,180,4,26.3,29.4
2019-12-02T14:00:00Z,0,240,4,26.1,32.9
2019-12-02T15:00:00Z,0,300,4,25.8,33.1
2019-12-02T16:00:00Z,0,360,4,25.6,31
2019-12-02T17:00:00Z,0,420,4,25.3,30.8
2019-12-02T18:00:00Z,0,480,4,25.1,29.2
2019-12-02T19:00:00Z,0,540,4,25.1,0.3
2019-12-02T20:00:00Z,0,600,4,25,0
2019-12-02T21:00:00Z,0,660,4,24.9,9.9
2019-12-02T22:00:00Z,0,720,4,24.8,46.4
2019-12-02T23:00:00Z,19,780,4,24.7,61.6
2019-12-03T00:00:00Z,54,840,4,25.1,76.9
2019-12-03T01:00:00Z,33,900,4,25.3,92.6
2019-12-03T02:00:00Z,31,960,5,25.1,94.9
2019-12-03T03:00:00Z,23,1020,5,25.2,96.9
2019-12-03T04:00:00Z,15,1080,5,25.3,98.2
2019-12-03T05:00:00Z,12,1140,5,25.2,98.5
2019-12-03T06:00:00Z,16,1200,5,25.3,97.8
2019-12-03T07:00:00Z,25,1260,5,25.5,95.5
2019-12-03T08:00:00Z,48,0,5,25.6,85.9
2019-12-03T09:00:00Z,39,60,5,25.9,69.1
2019-12-03T10:00:00Z,3,120,5,26,83.7
2019-12-03T11:00:00Z,0,180,5,25.9,84.9
2019-12-03T12:00:00Z,0,240,5,26,62.5
2019-12-03T13:00:00Z,0,300,5,26.4,49.7
2019-12-03T14:00:00Z,0,360,5,26.5,48.8
2019-12-03T15:00:00Z,0,420,5,26.5,49
2019-12-03T16:00:00Z,0,480,5,26.4,31.2
2019-12-03T17:00:00Z,0,540,5,26.3,31
2019-12-03T18:00:00Z,0,600,5,26.1,29.7
2019-12-03T19:00:00Z,0,660,5,25.9,0.3
2019-12-03T20:00:00Z,0,720,5,25.7,0
2019-12-03T21:00:00Z,0,780,5,25.6,0
2019-12-03T22:00:00Z,0,840,5,25.5,0
2019-12-03T23:00:00Z,34,900,5,25.8,3.6
2019-12-04T00:00:00Z,107,960,5,26.8,1.6
2019-12-04T01:00:00Z,137,1020,5,28.1,0
2019-12-04T02:00:00Z,267,1080,5,29.3,15.6
2019-12-04T03:00:00Z,379,1140,5,30.4,26.4
2019-12-04T04:00:00Z,285,1200,5,31.1,10.4
2019-12-04T05:00:00Z,233,1260,5,31.5,6.6
2019-12-04T06:00:00Z,298,0,5,31.5,16.3
2019-12-04T07:00:00Z,212,60,5,31.1,10.6
2019-12-04T08:00:00Z,113,120,5,30.6,0.5
2019-12-04T09:00:00Z,69,180,5,29.7,1
2019-12-04T10:00:00Z,7,240,5,28.5,0.6
2019-12-04T11:00:00Z,0,300,5,27.7,0
2019-12-04T12:00:00Z,0,360,5,27.1,0
2019-12-04T13:00:00Z,0,420,5,26.7,0
2019-12-04T14:00:00Z,0,480,5,26.5,0
2019-12-04T15:00:00Z,0,540,5,26.3,0
2019-12-04T16:00:00Z,0,600,5,26.1,0
2019-12-04T17:00:00Z,0,660,5,25.9,0
2019-12-04T18:00:00Z,0,720,5,25.7,0
2019-12-04T19:00:00Z,0,780,5,25.6,0
2019-12-04T20:00:00Z,0,840,5,25.5,0
2019-12-04T21:00:00Z,0,900,5,25.3,0
2019-12-04T22:00:00Z,0,960,5,25.2,0
2019-12-04T23:00:00Z,31,1020,5,25.4,17.6
2019-12-05T00:00:00Z,137,1080,5,26.4,33.5
2019-12-05T01:00:00Z,235,1140,5,27.6,26.8
2019-12-05T02:00:00Z,328,1200,6,28.5,32.8
2019-12-05T03:00:00Z,393,1260,6,29.2,29.7
2019-12-05T04:00:00Z,379,0,6,29.8,23.4
2019-12-05T05:00:00Z,393,60,6,30,45.2
2019-12-05T06:00:00Z,275,120,6,30,60.1
2019-12-05T07:00:00Z,241,180,6,30.1,54.4
2019-12-05T08:00:00Z,188,240,6,29.9,22.2
2019-12-05T09:00:00Z,85,300,6,29.3,17.7
2019-12-05T10:00:00Z,7,360,6,28.3,0.2
2019-12-05T11:00:00Z,0,420,6,27.4,5.9
2019-12-05T12:00:00Z,0,480,6,26.8,31
2019-12-05T13:00:00Z,0,540,6,26.4,27
2019-12-05T14:00:00Z,0,600,6,26.2,13.9
2019-12-05T15:00:00Z,0,660,6,26,28.7
2019-12-05T16:00:00Z,0,720,6,25.8,0.3
2019-12-05T17:00:00Z,0,780,6,25.5,0
2019-12-05T18:00:00Z,0,840,6,25.3,0
2019-12-05T19:00:00Z,0,900,6,25.1,0
2019-12-05T20:00:00Z,0,960,6,25,0
2019-12-05T21:00:00Z,0,1020,6,24.9,0
2019-12-05T22:00:00Z,0,1080,6,24.7,0
2019-12-05T23:00:00Z,32,1140,6,24.9,0.5
2019-12-06T00:00:00Z,98,1200,6,25.9,0
2019-12-06T01:00:00Z,125,1260,6,27.2,0
2019-12-06T02:00:00Z,179,0,6,28.3,4.1
2019-12-06T03:00:00Z,344,60,6,29.3,19.8
2019-12-06T04:00:00Z,379,120,6,29.9,21.4
2019-12-06T05:00:00Z,383,180,6,30.1,25
2019-12-06T06:00:00Z,234,240,6,30.3,10
2019-12-06T07:00:00Z,116,300,6,30.3,0
2019-12-06T08:00:00Z,94,360,6,29.8,0
2019-12-06T09:00:00Z,60,420,6,29,0.3
2019-12-06T10:00:00Z,8,480,6,28,0.2
2019-12-06T11:00:00Z,0,540,6,27.4,0
2019-12-06T12:00:00Z,0,600,6,27,0
