PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2019-04-30T13:00:00Z,2019-04-30T12:00:00Z,PT60M,29.4,62,0.0,22.6,0,0,0,0,41.9,67.0,0.0,995.2,85,1.0,122
2019-04-30T14:00:00Z,2019-04-30T13:00:00Z,PT60M,28.6,52,0.0,22.2,0,0,0,0,42.0,68.2,0.0,995.7,82,0.9,134
2019-04-30T15:00:00Z,2019-04-30T14:00:00Z,PT60M,27.8,36,0.0,21.7,0,0,0,0,42.0,69.5,0.0,996.2,79,0.9,144
2019-04-30T16:00:00Z,2019-04-30T15:00:00Z,PT60M,27.3,11,0.0,21.5,0,0,0,0,41.9,70.6,0.0,996.2,75,0.9,150
2019-04-30T17:00:00Z,2019-04-30T16:00:00Z,PT60M,27.1,-18,0.0,21.5,0,0,0,0,41.5,71.5,0.0,995.7,71,1.0,149
2019-04-30T18:00:00Z,2019-04-30T17:00:00Z,PT60M,27.0,-40,0.0,21.6,0,0,0,0,41.1,72.4,0.0,995.2,67,1.0,142
2019-04-30T19:00:00Z,2019-04-30T18:00:00Z,PT60M,26.8,-55,0.0,21.6,0,0,0,0,40.9,73.5,0.0,995.0,66,1.1,131
2019-04-30T20:00:00Z,2019-04-30T19:00:00Z,PT60M,26.6,-64,0.0,21.7,0,0,0,0,41.0,74.6,0.0,995.1,67,1.2,119
2019-04-30T21:00:00Z,2019-04-30T20:00:00Z,PT60M,26.4,-70,0.0,21.8,0,0,0,0,41.0,75.8,0.0,995.1,68,1.2,105
2019-04-30T22:00:00Z,2019-04-30T21:00:00Z,PT60M,26.7,-75,1.2,22.1,9,19,3,12,41.0,75.8,0.0,995.5,77,1.2,92
2019-04-30T23:00:00Z,2019-04-30T22:00:00Z,PT60M,27.5,-78,33.6,22.7,89,67,15,104,41.0,74.8,0.0,996.2,98,1.1,78
2019-05-01T00:00:00Z,2019-04-30T23:00:00Z,PT60M,28.4,-81,41.1,23.2,203,83,41,244,40.9,73.7,0.0,997.0,119,1.2,63
2019-05-01T01:00:00Z,2019-05-01T00:00:00Z,PT60M,29.4,-83,24.3,23.0,299,271,186,485,41.0,68.6,0.0,997.2,131,1.2,49
2019-05-01T02:00:00Z,2019-05-01T01:00:00Z,PT60M,30.5,-86,9.5,22.0,270,580,477,747,41.1,60.5,0.0,996.9,139,0.9,34
2019-05-01T03:00:00Z,2019-05-01T02:00:00Z,PT60M,31.6,-88,24.0,20.9,461,289,268,729,41.2,53.4,0.0,996.6,152,0.7,20
2019-05-01T04:00:00Z,2019-05-01T03:00:00Z,PT60M,32.4,-95,20.2,20.4,456,365,363,820,41.6,49.3,0.0,996.1,167,0.5,6
2019-05-01T05:00:00Z,2019-05-01T04:00:00Z,PT60M,32.9,90,1.3,20.3,198,820,807,1005,42.2,47.6,0.0,995.3,191,0.3,9
2019-05-01T06:00:00Z,2019-05-01T05:00:00Z,PT60M,33.4,87,10.5,20.3,297,591,541,838,42.8,46.1,0.0,994.5,247,0.2,24
2019-05-01T07:00:00Z,2019-05-01T06:00:00Z,PT60M,33.4,85,3.9,20.2,180,735,574,754,43.5,45.9,0.0,994.0,298,0.4,38
2019-05-01T08:00:00Z,2019-05-01T07:00:00Z,PT60M,32.9,83,0.0,20.1,113,774,472,585,44.3,47.0,0.0,993.8,322,0.7,52
2019-05-01T09:00:00Z,2019-05-01T08:00:00Z,PT60M,32.4,80,1.7,20.1,94,621,250,344,45.0,48.2,0.0,993.6,331,1.1,67
2019-05-01T10:00:00Z,2019-05-01T09:00:00Z,PT60M,31.9,77,13.0,20.8,61,189,40,101,45.2,52.0,0.0,993.6,333,1.1,81
2019-05-01T11:00:00Z,2019-05-01T10:00:00Z,PT60M,31.2,73,0.0,22.2,3,8,1,4,44.9,58.7,0.0,993.8,331,0.9,95
2019-05-01T12:00:00Z,2019-05-01T11:00:00Z,PT60M,30.6,68,0.0,23.6,0,0,0,0,44.6,66.2,0.0,994.0,327,0.7,109
2019-05-01T13:00:00Z,2019-05-01T12:00:00Z,PT60M,29.9,62,0.0,24.0,0,0,0,0,44.7,70.6,0.0,994.5,331,0.6,122
2019-05-01T14:00:00Z,2019-05-01T13:00:00Z,PT60M,29.1,51,0.0,23.4,0,0,0,0,45.3,71.4,0.0,995.2,341,0.7,134
2019-05-01T15:00:00Z,2019-05-01T14:00:00Z,PT60M,28.3,35,0.0,22.8,0,0,0,0,45.9,72.1,0.0,995.9,349,0.8,144
2019-05-01T16:00:00Z,2019-05-01T15:00:00Z,PT60M,27.6,11,0.0,22.6,0,0,0,0,46.2,74.2,0.0,996.0,358,1.0,150
2019-05-01T17:00:00Z,2019-05-01T16:00:00Z,PT60M,27.1,-18,0.0,22.8,0,0,0,0,46.3,77.8,0.0,995.6,9,1.1,149
2019-05-01T18:00:00Z,2019-05-01T17:00:00Z,PT60M,26.5,-40,0.0,23.1,0,0,0,0,46.4,81.5,0.0,995.3,18,1.3,142
2019-05-01T19:00:00Z,2019-05-01T18:00:00Z,PT60M,26.1,-54,0.0,23.2,0,0,0,0,46.5,84.0,0.0,995.2,28,1.4,131
2019-05-01T20:00:00Z,2019-05-01T19:00:00Z,PT60M,25.8,-64,0.0,23.1,0,0,0,0,46.6,85.0,0.0,995.3,43,1.4,119
2019-05-01T21:00:00Z,2019-05-01T20:00:00Z,PT60M,25.5,-70,0.0,23.0,0,0,0,0,46.6,86.1,0.0,995.4,56,1.6,105
2019-05-01T22:00:00Z,2019-05-01T21:00:00Z,PT60M,26.1,-74,0.8,23.3,9,19,3,12,46.2,84.5,0.0,995.8,63,1.6,92
2019-05-01T23:00:00Z,2019-05-01T22:00:00Z,PT60M,27.5,-78,25.2,23.9,90,120,32,123,45.2,80.7,0.0,996.5,66,1.6,77
2019-05-02T00:00:00Z,2019-05-01T23:00:00Z,PT60M,28.9,-81,0.1,24.5,119,614,280,399,44.2,77.0,0.0,997.2,69,1.5,63
2019-05-02T01:00:00Z,2019-05-02T00:00:00Z,PT60M,29.9,-83,0.1,24.3,141,743,489,631,43.9,71.9,0.0,997.4,78,1.6,49
2019-05-02T02:00:00Z,2019-05-02T01:00:00Z,PT60M,30.5,-85,17.1,23.3,342,419,337,679,44.2,65.5,0.0,997.1,90,1.8,34
2019-05-02T03:00:00Z,2019-05-02T02:00:00Z,PT60M,31.1,-87,48.7,22.4,447,48,44,491,44.5,59.8,0.0,996.9,100,2.0,20
2019-05-02T04:00:00Z,2019-05-02T03:00:00Z,PT60M,31.6,-77,22.2,21.9,456,343,342,798,45.1,56.6,0.0,996.5,109,2.0,6
2019-05-02T05:00:00Z,2019-05-02T04:00:00Z,PT60M,31.9,87,19.8,21.9,451,370,363,815,45.8,55.6,0.0,995.9,121,1.8,9
2019-05-02T06:00:00Z,2019-05-02T05:00:00Z,PT60M,32.1,86,8.2,21.8,267,646,590,857,46.6,54.6,0.0,995.3,136,1.7,24
2019-05-02T07:00:00Z,2019-05-02T06:00:00Z,PT60M,31.8,84,9.2,22.0,240,605,469,709,47.4,56.1,0.0,995.1,146,1.5,38
2019-05-02T08:00:00Z,2019-05-02T07:00:00Z,PT60M,30.9,82,4.5,22.3,149,667,408,557,48.2,60.2,0.0,995.1,155,0.9,52
2019-05-02T09:00:00Z,2019-05-02T08:00:00Z,PT60M,30.0,80,11.8,22.7,141,411,166,306,49.0,64.7,0.0,995.1,185,0.5,67
2019-05-02T10:00:00Z,2019-05-02T09:00:00Z,PT60M,29.5,77,12.4,23.3,62,184,37,98,50.2,69.4,0.0,995.3,282,0.0,81
2019-05-02T11:00:00Z,2019-05-02T10:00:00Z,PT60M,29.4,73,0.1,24.3,3,8,1,4,51.8,74.2,0.0,995.7,35,0.7,95
2019-05-02T12:00:00Z,2019-05-02T11:00:00Z,PT60M,29.2,68,0.0,25.3,0,0,0,0,53.3,79.3,0.0,996.1,36,1.5,109
2019-05-02T13:00:00Z,2019-05-02T12:00:00Z,PT60M,28.6,61,0.0,25.5,0,0,0,0,54.1,83.4,0.0,996.5,36,1.8,122
2019-05-02T14:00:00Z,2019-05-02T13:00:00Z,PT60M,27.4,51,0.0,24.9,0,0,0,0,54.1,86.3,0.0,996.9,37,1.7,134
2019-05-02T15:00:00Z,2019-05-02T14:00:00Z,PT60M,26.3,35,0.0,24.4,0,0,0,0,54.1,89.3,0.0,997.3,37,1.6,144
2019-05-02T16:00:00Z,2019-05-02T15:00:00Z,PT60M,25.6,11,0.0,24.0,0,0,0,0,54.0,91.2,0.0,997.4,38,1.5,149
2019-05-02T17:00:00Z,2019-05-02T16:00:00Z,PT60M,25.2,-17,0.0,23.8,0,0,0,0,53.8,92.1,0.0,997.0,40,1.5,149
2019-05-02T18:00:00Z,2019-05-02T17:00:00Z,PT60M,24.9,-40,0.0,23.6,0,0,0,0,53.6,92.9,0.0,996.6,41,1.5,142
2019-05-02T19:00:00Z,2019-05-02T18:00:00Z,PT60M,24.6,-54,0.0,23.5,0,0,0,0,53.1,93.5,0.0,996.4,44,1.4,131
2019-05-02T20:00:00Z,2019-05-02T19:00:00Z,PT60M,24.4,-63,0.0,23.4,0,0,0,0,52.5,93.9,0.0,996.2,47,1.4,118
2019-05-02T21:00:00Z,2019-05-02T20:00:00Z,PT60M,24.2,-69,0.0,23.3,0,0,0,0,51.8,94.3,0.0,996.0,51,1.3,105
2019-05-02T22:00:00Z,2019-05-02T21:00:00Z,PT60M,24.8,-74,0.1,23.6,9,21,4,13,51.0,92.9,0.0,996.2,50,1.3,91
2019-05-02T23:00:00Z,2019-05-02T22:00:00Z,PT60M,26.2,-77,9.4,24.4,90,217,54,144,50.0,89.9,0.0,996.9,44,1.3,77
2019-05-03T00:00:00Z,2019-05-02T23:00:00Z,PT60M,27.6,-80,0.1,25.2,120,609,278,398,49.1,87.0,0.0,997.6,38,1.3,63
2019-05-03T01:00:00Z,2019-05-03T00:00:00Z,PT60M,28.3,-83,5.0,25.4,189,625,408,597,48.8,84.4,0.0,997.9,40,1.1,49
2019-05-03T02:00:00Z,2019-05-03T01:00:00Z,PT60M,28.3,-84,20.5,24.9,357,363,292,649,49.1,82.0,0.0,997.9,60,0.6,34
2019-05-03T03:00:00Z,2019-05-03T02:00:00Z,PT60M,28.4,-86,29.2,24.5,476,214,204,680,49.4,79.6,0.0,997.9,112,0.5,20
2019-05-03T04:00:00Z,2019-05-03T03:00:00Z,PT60M,28.5,-71,36.3,24.4,517,136,134,651,49.9,78.3,0.0,997.5,166,0.5,6
2019-05-03T05:00:00Z,2019-05-03T04:00:00Z,PT60M,28.8,84,14.1,24.6,375,506,496,871,50.5,78.0,0.0,996.7,205,0.8,9
2019-05-03T06:00:00Z,2019-05-03T05:00:00Z,PT60M,29.1,85,0.0,24.8,160,845,772,932,51.1,77.6,0.0,996.0,222,1.2,24
2019-05-03T07:00:00Z,2019-05-03T06:00:00Z,PT60M,29.1,84,0.0,24.9,137,822,646,783,51.9,78.1,0.0,995.6,233,1.4,38
2019-05-03T08:00:00Z,2019-05-03T07:00:00Z,PT60M,28.7,82,8.2,24.8,161,603,379,540,53.1,79.4,0.0,995.5,246,1.3,52
2019-05-03T09:00:00Z,2019-05-03T08:00:00Z,PT60M,28.4,79,45.9,24.8,167,60,26,193,54.3,80.7,0.0,995.4,260,1.4,67
2019-05-03T10:00:00Z,2019-05-03T09:00:00Z,PT60M,28.4,76,38.5,24.9,50,43,8,57,54.7,81.2,0.0,995.7,274,1.5,81
2019-05-03T11:00:00Z,2019-05-03T10:00:00Z,PT60M,28.7,73,0.0,25.1,3,8,1,4,54.4,80.8,0.0,996.3,287,1.7,95
2019-05-03T12:00:00Z,2019-05-03T11:00:00Z,PT60M,29.0,68,0.0,25.3,0,0,0,0,54.2,80.3,0.0,997.0,297,2.0,109
2019-05-03T13:00:00Z,2019-05-03T12:00:00Z,PT60M,28.5,61,0.0,25.1,0,0,0,0,53.7,81.8,0.0,997.4,304,1.9,122
2019-05-03T14:00:00Z,2019-05-03T13:00:00Z,PT60M,27.1,51,0.0,24.4,0,0,0,0,53.0,85.3,0.0,997.7,311,1.5,134
2019-05-03T15:00:00Z,2019-05-03T14:00:00Z,PT60M,25.7,35,0.0,23.7,0,0,0,0,52.3,89.0,0.0,998.0,324,1.0,144
2019-05-03T16:00:00Z,2019-05-03T15:00:00Z,PT60M,24.9,10,0.0,23.3,0,0,0,0,51.6,90.8,0.0,997.9,348,0.9,149
2019-05-03T17:00:00Z,2019-05-03T16:00:00Z,PT60M,24.7,-17,0.0,23.0,0,0,0,0,50.9,90.7,0.0,997.3,10,1.0,148
2019-05-03T18:00:00Z,2019-05-03T17:00:00Z,PT60M,24.5,-39,0.0,22.8,0,0,0,0,50.2,90.6,0.0,996.7,25,1.2,141
2019-05-03T19:00:00Z,2019-05-03T18:00:00Z,PT60M,24.4,-54,0.0,22.6,0,0,0,0,49.5,89.5,0.0,996.3,33,1.4,131
2019-05-03T20:00:00Z,2019-05-03T19:00:00Z,PT60M,24.6,-63,0.0,22.3,0,0,0,0,48.8,87.4,0.0,996.1,40,1.3,118
2019-05-03T21:00:00Z,2019-05-03T20:00:00Z,PT60M,24.7,-69,0.0,22.1,0,0,0,0,48.1,85.3,0.0,995.9,46,1.3,105
2019-05-03T22:00:00Z,2019-05-03T21:00:00Z,PT60M,25.4,-74,0.1,22.3,9,22,4,13,47.7,83.1,0.0,996.0,46,1.2,91
2019-05-03T23:00:00Z,2019-05-03T22:00:00Z,PT60M,26.6,-77,11.7,23.0,95,188,42,137,47.5,80.7,0.0,996.6,35,0.9,77
2019-05-04T00:00:00Z,2019-05-03T23:00:00Z,PT60M,27.8,-80,3.9,23.7,132,545,256,388,47.4,78.4,0.0,997.1,14,0.7,63
2019-05-04T01:00:00Z,2019-05-04T00:00:00Z,PT60M,28.7,-82,2.5,23.9,167,681,447,613,47.9,75.3,0.0,997.3,340,0.6,49
2019-05-04T02:00:00Z,2019-05-04T01:00:00Z,PT60M,29.2,-84,20.2,23.5,377,339,276,653,49.2,71.5,0.0,997.1,308,0.8,34
2019-05-04T03:00:00Z,2019-05-04T02:00:00Z,PT60M,29.7,-85,28.4,23.1,491,205,193,684,50.4,68.0,0.0,997.0,291,1.1,20
2019-05-04T04:00:00Z,2019-05-04T03:00:00Z,PT60M,30.0,-67,19.6,22.9,463,359,357,820,51.7,65.9,0.0,996.6,282,1.4,6
2019-05-04T05:00:00Z,2019-05-04T04:00:00Z,PT60M,30.1,81,9.8,22.9,328,593,583,911,52.9,65.2,0.0,996.0,274,1.7,9
2019-05-04T06:00:00Z,2019-05-04T05:00:00Z,PT60M,30.2,85,12.6,22.8,318,543,490,809,54.1,64.5,0.0,995.4,269,2.1,24
2019-05-04T07:00:00Z,2019-05-04T06:00:00Z,PT60M,29.7,83,1.3,23.0,154,784,614,769,54.9,67.1,0.0,995.0,270,2.2,38
2019-05-04T08:00:00Z,2019-05-04T07:00:00Z,PT60M,28.6,81,3.1,23.4,139,689,424,563,55.1,73.3,0.0,994.8,275,2.1,52
2019-05-04T09:00:00Z,2019-05-04T08:00:00Z,PT60M,27.5,79,5.5,23.8,118,520,207,325,55.3,80.1,0.0,994.6,281,2.1,67
2019-05-04T10:00:00Z,2019-05-04T09:00:00Z,PT60M,27.2,76,19.9,24.2,56,181,41,97,55.4,83.8,0.0,994.7,286,1.9,81
2019-05-04T11:00:00Z,2019-05-04T10:00:00Z,PT60M,27.7,72,0.1,24.7,3,8,1,4,55.2,83.8,0.0,995.2,290,1.6,95
2019-05-04T12:00:00Z,2019-05-04T11:00:00Z,PT60M,28.1,68,0.0,25.2,0,0,0,0,55.1,83.8,0.0,995.7,297,1.3,109
2019-05-04T13:00:00Z,2019-05-04T12:00:00Z,PT60M,28.1,61,0.0,25.1,0,0,0,0,54.6,83.5,0.0,996.0,298,1.1,122
2019-05-04T14:00:00Z,2019-05-04T13:00:00Z,PT60M,27.6,50,0.0,24.5,0,0,0,0,53.8,83.0,0.0,996.3,291,1.0,134
2019-05-04T15:00:00Z,2019-05-04T14:00:00Z,PT60M,27.1,34,0.0,23.9,0,0,0,0,53.0,82.4,0.0,996.5,282,0.9,143
2019-05-04T16:00:00Z,2019-05-04T15:00:00Z,PT60M,26.8,10,0.0,23.6,0,0,0,0,52.3,82.6,0.0,996.3,273,0.8,149
2019-05-04T17:00:00Z,2019-05-04T16:00:00Z,PT60M,26.5,-17,0.0,23.5,0,0,0,0,51.7,83.4,0.0,995.8,267,0.9,148
2019-05-04T18:00:00Z,2019-05-04T17:00:00Z,PT60M,26.3,-39,0.0,23.4,0,0,0,0,51.1,84.2,0.0,995.2,261,1.0,141
2019-05-04T19:00:00Z,2019-05-04T18:00:00Z,PT60M,26.1,-54,0.0,23.3,0,0,0,0,50.7,84.7,0.0,995.0,265,1.0,131
2019-05-04T20:00:00Z,2019-05-04T19:00:00Z,PT60M,26.0,-63,0.0,23.2,0,0,0,0,50.4,84.8,0.0,995.0,279,1.0,118
2019-05-04T21:00:00Z,2019-05-04T20:00:00Z,PT60M,25.9,-69,0.0,23.2,0,0,0,0,50.1,85.0,0.0,995.0,291,1.1,105
2019-05-04T22:00:00Z,2019-05-04T21:00:00Z,PT60M,26.3,-73,0.1,23.5,10,24,4,14,50.0,84.3,0.0,995.3,291,1.2,91
2019-05-04T23:00:00Z,2019-05-04T22:00:00Z,PT60M,27.3,-77,0.9,24.2,77,342,86,164,50.0,82.9,0.0,995.8,282,1.4,77
2019-05-05T00:00:00Z,2019-05-04T23:00:00Z,PT60M,28.3,-80,0.8,24.9,125,596,272,397,50.1,81.6,0.0,996.3,276,1.7,63
2019-05-05T01:00:00Z,2019-05-05T00:00:00Z,PT60M,29.0,-82,14.5,24.8,265,413,273,538,50.2,78.0,0.0,996.4,272,1.9,49
2019-05-05T02:00:00Z,2019-05-05T01:00:00Z,PT60M,29.5,-83,25.7,24.0,406,246,200,606,50.5,72.7,0.0,996.1,270,2.1,34
2019-05-05T03:00:00Z,2019-05-05T02:00:00Z,PT60M,29.9,-84,21.5,23.3,385,383,366,751,50.8,67.6,0.0,995.8,268,2.3,20
2019-05-05T04:00:00Z,2019-05-05T03:00:00Z,PT60M,30.0,-63,2.3,23.1,227,772,767,994,51.2,66.7,0.0,995.3,265,2.5,6
2019-05-05T05:00:00Z,2019-05-05T04:00:00Z,PT60M,29.8,79,0.6,23.6,194,822,809,1002,51.6,69.5,0.0,994.5,260,2.8,9
2019-05-05T06:00:00Z,2019-05-05T05:00:00Z,PT60M,29.6,84,0.0,24.1,163,836,763,926,52.0,72.5,0.0,993.8,257,3.0,24
2019-05-05T07:00:00Z,2019-05-05T06:00:00Z,PT60M,29.0,83,0.0,24.4,140,814,639,779,52.4,76.0,0.0,993.3,255,3.1,38
2019-05-05T08:00:00Z,2019-05-05T07:00:00Z,PT60M,28.2,81,1.4,24.5,126,729,446,572,52.7,80.0,0.0,993.2,255,3.1,52
2019-05-05T09:00:00Z,2019-05-05T08:00:00Z,PT60M,27.4,79,6.6,24.6,116,512,211,326,53.0,84.3,0.0,993.1,255,3.0,67
2019-05-05T10:00:00Z,2019-05-05T09:00:00Z,PT60M,27.2,76,41.6,24.7,53,87,21,74,53.7,86.0,0.0,993.3,254,2.8,81
2019-05-05T11:00:00Z,2019-05-05T10:00:00Z,PT60M,27.6,72,5.3,24.9,3,8,1,4,54.6,85.1,0.0,993.8,253,2.4,95
2019-05-05T12:00:00Z,2019-05-05T11:00:00Z,PT60M,28.0,67,27.1,25.1,0,0,0,0,55.6,84.1,0.0,994.4,252,2.0,108
2019-05-05T13:00:00Z,2019-05-05T12:00:00Z,PT60M,27.8,60,35.1,25.0,0,0,0,0,55.9,85.0,0.0,994.8,253,1.7,121
2019-05-05T14:00:00Z,2019-05-05T13:00:00Z,PT60M,27.0,50,36.8,24.7,0,0,0,0,55.6,87.7,0.0,995.0,256,1.6,133
2019-05-05T15:00:00Z,2019-05-05T14:00:00Z,PT60M,26.1,34,37.6,24.4,0,0,0,0,55.3,90.5,0.0,995.2,259,1.4,143
2019-05-05T16:00:00Z,2019-05-05T15:00:00Z,PT60M,25.6,10,32.1,24.2,0,0,0,0,55.1,92.2,0.0,995.0,259,1.4,149
2019-05-05T17:00:00Z,2019-05-05T16:00:00Z,PT60M,25.4,-17,37.8,24.0,0,0,0,0,54.9,92.5,0.0,994.4,255,1.5,148
2019-05-05T18:00:00Z,2019-05-05T17:00:00Z,PT60M,25.1,-39,39.5,23.9,0,0,0,0,54.7,92.8,0.0,993.7,251,1.6,141
2019-05-05T19:00:00Z,2019-05-05T18:00:00Z,PT60M,24.9,-53,0.4,23.7,0,0,0,0,54.8,93.0,0.0,993.4,248,1.8,130
2019-05-05T20:00:00Z,2019-05-05T19:00:00Z,PT60M,24.8,-62,0.0,23.6,0,0,0,0,55.2,93.0,0.0,993.5,244,1.9,118
2019-05-05T21:00:00Z,2019-05-05T20:00:00Z,PT60M,24.6,-69,0.0,23.4,0,0,0,0,55.7,93.0,0.0,993.5,242,2.0,105
2019-05-05T22:00:00Z,2019-05-05T21:00:00Z,PT60M,25.2,-73,9.4,23.7,8,11,2,10,55.9,91.3,0.0,993.8,245,2.1,91
2019-05-05T23:00:00Z,2019-05-05T22:00:00Z,PT60M,26.5,-77,26.7,24.4,98,92,21,119,55.8,88.0,0.0,994.3,253,2.4,77
2019-05-06T00:00:00Z,2019-05-05T23:00:00Z,PT60M,27.8,-79,34.7,25.1,186,166,83,269,55.8,84.8,0.0,994.7,259,2.7,63
2019-05-06T01:00:00Z,2019-05-06T00:00:00Z,PT60M,28.4,-81,21.6,25.3,298,296,189,488,56.3,83.2,0.0,995.0,261,3.1,49
2019-05-06T02:00:00Z,2019-05-06T01:00:00Z,PT60M,28.3,-83,44.0,25.1,390,81,66,455,57.3,82.8,0.0,995.1,261,3.4,34
2019-05-06T03:00:00Z,2019-05-06T02:00:00Z,PT60M,28.2,-83,21.4,25.0,389,381,355,743,58.3,82.5,0.0,995.1,261,3.8,20
2019-05-06T04:00:00Z,2019-05-06T03:00:00Z,PT60M,28.1,-60,31.9,25.0,435,257,256,691,59.2,83.3,0.0,994.8,262,4.0,6
2019-05-06T05:00:00Z,2019-05-06T04:00:00Z,PT60M,28.0,77,81.7,25.3,174,12,12,186,60.0,85.3,0.0,994.2,264,4.3,9
2019-05-06T06:00:00Z,2019-05-06T05:00:00Z,PT60M,27.9,83,99.3,25.6,6,0,0,6,60.8,87.3,0.0,993.6,266,4.5,24
2019-05-06T07:00:00Z,2019-05-06T06:00:00Z,PT60M,27.6,82,58.6,25.5,270,56,41,311,61.4,88.7,0.0,993.1,267,4.5,38
2019-05-06T08:00:00Z,2019-05-06T07:00:00Z,PT60M,27.1,81,61.5,25.2,205,44,30,235,61.7,89.6,0.0,992.7,268,4.3,52
2019-05-06T09:00:00Z,2019-05-06T08:00:00Z,PT60M,26.6,78,89.3,24.9,34,1,0,34,62.1,90.5,0.0,992.3,269,4.1,67
2019-05-06T10:00:00Z,2019-05-06T09:00:00Z,PT60M,26.5,76,69.2,24.9,29,5,1,30,62.5,90.7,0.0,992.4,269,3.7,81
2019-05-06T11:00:00Z,2019-05-06T10:00:00Z,PT60M,26.8,72,41.0,25.0,2,1,0,2,62.9,90.1,0.0,992.9,268,3.0,95
2019-05-06T12:00:00Z,2019-05-06T11:00:00Z,PT60M,27.0,67,33.7,25.2,0,0,0,0,63.3,89.6,0.0,993.4,266,2.3,108
2019-05-06T13:00:00Z,2019-05-06T12:00:00Z,PT60M,26.8,60,20.6,25.0,0,0,0,0,63.4,90.0,0.0,993.7,265,1.9,121
2019-05-06T14:00:00Z,2019-05-06T13:00:00Z,PT60M,26.1,50,37.3,24.6,0,0,0,0,63.3,91.4,0.0,994.0,266,1.8,133
2019-05-06T15:00:00Z,2019-05-06T14:00:00Z,PT60M,25.4,34,37.5,24.2,0,0,0,0,63.1,92.9,0.0,994.3,266,1.7,143
2019-05-06T16:00:00Z,2019-05-06T15:00:00Z,PT60M,25.0,10,37.1,23.9,0,0,0,0,62.7,93.7,0.0,994.1,266,1.7,148
2019-05-06T17:00:00Z,2019-05-06T16:00:00Z,PT60M,24.8,-17,36.9,23.8,0,0,0,0,62.1,93.9,0.0,993.5,264,1.8,147
2019-05-06T18:00:00Z,2019-05-06T17:00:00Z,PT60M,24.7,-39,35.6,23.7,0,0,0,0,61.4,94.1,0.0,992.9,262,1.8,141
2019-05-06T19:00:00Z,2019-05-06T18:00:00Z,PT60M,24.6,-53,6.3,23.6,0,0,0,0,60.9,94.3,0.0,992.6,261,1.8,130
2019-05-06T20:00:00Z,2019-05-06T19:00:00Z,PT60M,24.4,-62,1.9,23.5,0,0,0,0,60.7,94.5,0.0,992.6,260,1.8,118
2019-05-06T21:00:00Z,2019-05-06T20:00:00Z,PT60M,24.3,-68,16.1,23.4,0,0,0,0,60.5,94.6,0.0,992.6,260,1.7,105
2019-05-06T22:00:00Z,2019-05-06T21:00:00Z,PT60M,24.8,-73,1.8,23.7,10,21,4,14,59.8,93.2,0.0,992.8,263,1.9,91
2019-05-06T23:00:00Z,2019-05-06T22:00:00Z,PT60M,26.0,-76,36.0,24.3,92,49,12,104,58.8,90.2,0.0,993.3,266,2.4,77
2019-05-07T00:00:00Z,2019-05-06T23:00:00Z,PT60M,27.2,-79,44.4,24.9,199,51,24,223,57.7,87.3,0.0,993.7,269,2.9,63
2019-05-07T01:00:00Z,2019-05-07T00:00:00Z,PT60M,28.1,-81,55.4,25.0,263,25,16,279,57.2,83.1,0.0,993.9,270,3.1,49
2019-05-07T02:00:00Z,2019-05-07T01:00:00Z,PT60M,28.8,-82,34.8,24.5,428,126,105,533,57.3,77.8,0.0,993.9,271,3.1,34
2019-05-07T03:00:00Z,2019-05-07T02:00:00Z,PT60M,29.5,-82,43.8,24.1,424,117,112,536,57.4,72.9,0.0,993.9,272,3.0,20
2019-05-07T04:00:00Z,2019-05-07T03:00:00Z,PT60M,29.7,-57,26.6,24.1,507,237,235,742,57.8,72.0,0.0,993.6,270,2.9,6
2019-05-07T05:00:00Z,2019-05-07T04:00:00Z,PT60M,29.5,75,46.5,24.5,483,55,54,537,58.5,74.9,0.0,993.1,265,2.8,9
2019-05-07T06:00:00Z,2019-05-07T05:00:00Z,PT60M,29.2,82,32.0,25.0,416,230,209,625,59.3,77.9,0.0,992.5,260,2.7,24
2019-05-07T07:00:00Z,2019-05-07T06:00:00Z,PT60M,28.8,82,74.1,25.2,196,13,11,207,59.8,80.7,0.0,992.2,258,2.7,38
2019-05-07T08:00:00Z,2019-05-07T07:00:00Z,PT60M,28.2,80,73.1,25.1,151,5,3,154,60.2,83.3,0.0,992.1,260,2.7,52
2019-05-07T09:00:00Z,2019-05-07T08:00:00Z,PT60M,27.7,78,72.8,25.1,97,6,3,99,60.6,85.9,0.0,992.0,261,2.7,67
2019-05-07T10:00:00Z,2019-05-07T09:00:00Z,PT60M,27.5,75,61.0,25.1,31,10,2,33,60.6,87.2,0.0,992.1,263,2.5,81
2019-05-07T11:00:00Z,2019-05-07T10:00:00Z,PT60M,27.6,72,29.2,25.2,3,4,1,3,60.2,87.0,0.0,992.4,265,2.2,95
2019-05-07T12:00:00Z,2019-05-07T11:00:00Z,PT60M,27.6,67,58.5,25.3,0,0,0,0,59.8,86.9,0.0,992.7,269,1.8,108
2019-05-07T13:00:00Z,2019-05-07T12:00:00Z,PT60M,27.4,60,46.4,25.2,0,0,0,0,59.7,87.8,0.0,993.0,272,1.6,121
2019-05-07T14:00:00Z,2019-05-07T13:00:00Z,PT60M,26.7,49,50.6,24.9,0,0,0,0,59.7,89.8,0.0,993.4,273,1.5,133
